"Longitude" "Latitude" "dt" "Magnitude" "lambda" "type"
-119.03 33.52 1696.19603009259 3.97 0.00471744416889992 1
-121.18 35.82 1697.68055555556 3.69 0.0138258241802276 1
-116.96 35.73 1710.68696759259 3.45 0.00669237853379902 1
-117.68 35.84 1719.62148148148 3.88 0.0158972122154778 1
-117.66 35.96 1745.8918287037 3.06 0.0152969642473815 1
-116.95 34.99 1763.98790509259 3.1 0.0161227384958945 1
-118.15 33.78 1769.62959490741 3.71 0.0135782251751821 1
-118.94 34.03 1810.30216435185 3.15 0.0116237408846163 1
-121.29 36.67 4.94400462962963 3.33 0.0184797871542412 1
-115.15 32.34 25.9607523148148 3.09 0.0763010399581121 1
-119.91 35.82 36.2053125 3.25 0.0378952097119973 1
-115.7 32.82 37.4249074074074 3.09 0.0586450721003631 1
-116.86 34.34 46.1606712962963 3.24 0.0261635313369356 1
-119.06 34.42 54.8323263888889 3.16 0.0224553984785360 1
-116.18 33.79 58.2135416666667 3.15 0.0273393208309330 1
-121.15 36.56 60.008275462963 3.17 0.0296386446240766 1
-117.56 34.02 63.4466782407407 3.46 0.0176164887329608 1
-115.57 32.57 64.2879976851852 3.74 0.0486737209794397 1
-116.83 34.29 69.322962962963 3.53 0.0363354778079307 1
-121.09 36.52 90.5180555555555 4.34 0.0368826957476379 1
-119.88 35.96 91.3034375 3.08 0.0174339290812218 1
-116.59 33.52 122.640844907407 3.1 0.0238324985492346 1
-121.23 35.75 123.697997685185 3.39 0.0181346523900062 1
-115.28 32.41 143.138275462963 3.91 0.0672367701038735 1
-116.79 33.92 158.906886574074 3.87 0.0185148828330710 1
-121.25 36.63 171.17630787037 3.09 0.0204668075837578 1
-120.44 35.9 186.212824074074 3.27 0.119324263386286 1
-117.11 33.86 190.079675925926 3.9 0.0231641504646819 1
-117.9 36.07 192.889467592593 4.02 0.0220712845313048 1
-115.13 32.41 194.326770833333 3.43 0.0684318814978235 1
-117.32 34.11 213.627106481481 3.31 0.0259909995772367 1
-116.27 33.98 235.744085648148 3.23 0.0242640314275092 1
-116.04 33.18 248.887523148148 3.66 0.0623769144313156 1
-116.46 34.35 274.614409722222 3.07 0.0397980381869311 1
-115.88 32.9 281.014490740741 3.15 0.0484803762789805 1
-115.89 32.17 290.381076388889 3.3 0.0416132828660241 1
-115.83 32.12 294.490011574074 3.1 0.0531121305064422 1
-120.41 35.86 303.851469907407 3.63 0.086050165606286 1
-117.58 34.21 307.822048611111 3.6 0.0221181115035613 1
-116.12 34.37 328.319259259259 3.48 0.0252072489229177 1
-117.71 36.06 330.884918981481 3.88 0.0184029911796119 1
-115.97 32.82 332.512222222222 3.9 0.0413094782717466 1
-116.05 33.71 357.1553125 4.11 0.0299634993628587 1
-115.35 32.12 368.784988425926 3.06 0.0447081764092283 1
-115.63 32.66 371.625543981481 3.15 0.0374951265449591 1
-117.52 34.21 394.9975 3.35 0.0247841651557487 1
-115.13 32.15 400.825555555556 3.07 0.069737300719246 1
-115.56 32.56 409.368912037037 3.75 0.0619148865904625 1
-116.01 32.65 420.499780092593 3.16 0.0547498533897343 1
-117.78 36.03 453.34 4.11 0.0232962520484083 1
-120.81 36.25 457.1725 3.3 0.0554947991975386 1
-120.84 35.6 458.817581018519 3.29 0.0174561064327592 1
-117.47 34.13 472.07431712963 3.07 0.0242766825019918 1
-118.47 34.29 477.771400462963 3.16 0.0187343642861033 1
-115.92 32.97 504.36162037037 3.69 0.0404609877662868 1
-116.21 33.87 517.174606481482 4.26 0.0255702909643479 1
-115.87 32.13 518.231319444444 3.16 0.044059641481562 1
-119.23 34.88 519.3021875 3.74 0.0232408436569470 1
-116.04 33.7 528.576782407407 3.42 0.09765138426596 1
-119.68 34.87 553.269224537037 3.74 0.0228685428201285 1
-115.88 32.43 563.35837962963 3.3 0.0178092619540727 1
-118.52 34.27 576.208321759259 3.26 0.0235569294959297 1
-118.62 34.3 585.290856481481 4.66 0.0294786914638766 1
-117.48 33.73 609.686979166667 4.73 0.0331590970067751 1
-117.79 33.91 610.604444444444 3.23 0.0312669443632093 1
-120.31 36.24 619.994236111111 3.94 0.0316856257239464 1
-116.84 33.71 652.857037037037 3.12 0.0227392056534876 1
-117.63 34.39 653.328981481481 4.2 0.0227919480868631 1
-117.68 35.84 661.474178240741 4.34 0.0168594736425377 1
-116.71 34.23 693.854675925926 3.12 0.0283765338077128 1
-116.98 34.16 717.509837962963 4.06 0.0202213969016374 1
-115.95 32.65 753.042800925926 3.44 0.0239665553530988 1
-118.99 35.07 791.338726851852 3.47 0.0207114951506002 1
-115.88 32.13 797.318715277778 3.51 0.272400306315576 1
-117.47 34.14 798.34898148148 3.97 0.0391488283704367 1
-116.11 33.79 838.100983796296 3.16 0.0285224536077894 1
-115.49 32.13 841.55306712963 4.1 0.0328367695977604 1
-116.34 34.87 843.038530092593 4.14 0.0292672280292890 1
-116.45 33.44 851.121944444444 4.19 0.0220071937127751 1
-116.73 33.21 854.719791666667 3.64 0.0168530107618732 1
-117.14 34.02 858.947395833333 3.1 0.0279662809915184 1
-120.39 35.84 865.288402777778 3.22 0.0844844150502407 1
-117.25 34.05 904.552060185185 3.99 0.0285251242129331 1
-115.31 32.23 906.808993055556 3.4 0.0711898612263555 1
-120.76 35.64 917.809652777778 3.7 0.0227934165370459 1
-115.34 32.14 920.084328703704 3.67 0.100173239491308 1
-117.76 33.95 940.737685185185 5.39 0.0166407024726446 1
-119.69 34.98 950.50957175926 3.14 0.025844639198699 1
-116.81 33.68 961.038356481482 3.16 0.0274459665222211 1
-117.67 34.37 979.685902777778 3.09 0.0254788906984889 1
-121.29 36.66 986.238090277778 3.36 0.0267641395488220 1
-116.68 34.84 1000.91334490741 3.06 0.0240391739667236 1
-116.97 34.08 1005.36237268519 4.14 0.0200885339503230 1
-119.12 35.06 1005.95929398148 3.14 0.0218143565499911 1
-115.94 32.67 1013.71112268519 3.34 0.0407602612286285 1
-116.74 33.93 1016.19430555556 3.39 0.0194323954545218 1
-121.92 36.53 1035.07398148148 3.28 0.0249943477768076 1
-119.01 34.45 1049.41171296296 3.49 0.0225252336925014 1
-120.81 35.53 1049.74353009259 3.96 0.0185490529114751 1
-116.86 33.5 1051.52479166667 4.11 0.0212237668935373 1
-120.88 36.01 1051.60241898148 3.3 0.0473359249356716 1
-116.91 34 1054.88707175926 3.2 0.0232175862010383 1
-116.23 33.08 1057.81923611111 3.29 0.0208229167482383 1
-116.43 34.14 1074.40300925926 3.08 0.030613705518948 1
-117.3 34.11 1104.15956018519 4.45 0.0351211570188466 1
-115.26 32.54 1104.53053240741 3.3 0.0410038764234112 1
-118.56 34.2 1117.86594907407 3.06 0.0221456137943240 1
-118.46 33.98 1119.15467592593 3.3 0.0185787230277537 1
-117.78 36.02 1134.58163194444 3.07 0.0268957967983804 1
-115.6 32.59 1135.88244212963 3.82 0.0757484348670526 1
-120.95 36.43 1147.64383101852 3.2 0.0382782525571299 1
-117.31 35.99 1167.74810185185 3.21 1.91829434246522 1
-120.35 36.34 1169.18299768519 3.5 0.0850716757110526 1
-116.44 33.25 1175.43386574074 3.3 0.0168453553419325 1
-116.56 33.16 1194.86494212963 3.39 0.0205361861807001 1
-115.64 33.2 1202.16460648148 3.79 0.0667503059940597 1
-117.79 33.89 1208.95582175926 3.76 0.0223801121797558 1
-119.31 35.02 1216.61070601852 3.53 0.0268081758905572 1
-119.18 34.44 1223.8105787037 4.17 0.0220348796245698 1
-115.94 31.69 1252.23208333333 3.4 0.0658780924098062 1
-121.16 36.57 1256.37652777778 3.08 0.0370419741625424 1
-115.49 32.06 1256.87895833333 3.7 5.1694510633748 1
-116.4 33.38 1265.60459490741 3.2 0.0269957308850394 1
-115.61 32.18 1266.48532407407 3.54 0.0231947518130752 1
-119.04 35.04 1268.43552083333 3.22 0.0205562848007994 1
-116.72 33.63 1302.1625462963 3.53 0.0249768612911092 1
-116.27 34.71 1320.79690972222 3.14 0.0440332555583744 1
-121.09 35.66 1342.58454861111 3.17 0.0169152454632032 1
-115.75 32.62 1342.63917824074 3.07 0.0348206242147789 1
-115.26 32.37 1357.91340277778 5.08 0.126068930663118 1
-115.12 32.21 1360.44001157407 3.35 0.143838845989734 1
-118.25 32.71 1376.10506944444 3.73 0.0171936472533071 1
-116.96 33.98 1384.3775462963 3.44 0.0240627802612684 1
-116.91 34.11 1389.51199074074 3.24 0.0262180313742682 1
-116.05 33.25 1410.14193287037 3.56 0.0441767513572073 1
-117.06 33.91 1414.32943287037 3.29 0.0285356890650940 1
-116.63 33.41 1415.57956018519 3.61 0.0224737127684067 1
-116.89 34.36 1421.66356481481 3.63 0.0273019173411283 1
-115.12 32.41 1424.37144675926 3.11 0.0587644377726706 1
-115.92 32.95 1455.95981481481 3.9 0.0420691569456162 1
-117.41 35.97 1459.4893287037 3.64 0.0209946208663364 1
-115.18 32.45 1459.7459837963 3.53 0.0721157576886216 1
-117.78 36.03 1460.83174768519 3.19 0.0414819557053171 1
-116.88 33.97 1471.975 3.12 0.0217692569955435 1
-117.84 36.04 1474.50700231481 3.48 0.039107438740035 1
-117.02 33.93 1476.50238425926 4.28 0.0637266048068738 1
-115.63 32.76 1497.38364583333 3.11 0.0501201923679701 1
-120.47 35.91 1502.35673611111 3.43 0.135183810654945 1
-116.01 32.71 1504.69072916667 3.38 0.0259796288775221 1
-121.2 36.6 1520.47467592593 3.32 0.030327806937474 1
-116.36 32.99 1528.1794212963 4.02 0.359917119721908 1
-116.69 33.25 1530.06920138889 3.52 0.0185894680732094 1
-115.55 32.54 1539.34369212963 3.21 0.071006861730193 1
-116.59 32.23 1553.11665509259 3.3 0.29302063352166 1
-116.48 33.15 1554.91435185185 3.89 0.437544448714879 1
-120.49 35.94 1557.903125 3.99 0.622752601106212 1
-120.38 36.57 1576.80207175926 3.34 0.0186778734531081 1
-117.34 35.96 1586.13666666667 3.72 0.100798003692137 1
-119.25 35.02 1588.76605324074 4.28 0.0260442375392013 1
-116.46 33.5 1614.32238425926 3.18 0.0249969415565972 1
-118.44 35.48 1642.28577546296 3.74 0.0220034302018752 1
-116.23 32.87 1643.1021875 3.51 0.0352952731085453 1
-118.2 36.79 1651.10673611111 3.09 0.0170383235521157 1
-116.27 34.48 1663.40927083333 3.07 0.0458238098602443 1
-117.76 33.96 1673.90466435185 3.06 0.0283853784749923 1
-119.32 33.17 1688.41314814815 3.18 0.0304793724534874 1
-117.5 34.39 1689.76998842593 3.1 0.0198424892906922 1
-116.69 33.88 1693.54150462963 3.59 0.0206600435972821 1
-116.77 34.73 1715.90616898148 3.12 0.0250410996620485 1
-121.3 36.68 1722.71875 3.17 0.0512473393393567 1
-115.38 32.25 1724.34918981481 3.38 1.69904557693047 1
-116.47 33 1745.24929398148 3.17 0.0224321236548207 1
-115.22 32.36 1752.61760416667 3.1 0.216595925643332 1
-118.98 35.07 1758.53166666667 3.73 0.0251295102433384 1
-121.11 35.72 1785.21166666667 3.23 0.0230356512668429 1
-115.55 33.03 1809.64429398148 3.27 0.0734332487317985 1
-118.042860552203 32.8069901134819 14.5382157841232 0.788038672856055 0.00369008689127546 2
-119.385371380113 35.8439079465345 19.0733978457283 3.73003110304708 0.00568147911223696 2
-118.568338465504 36.1415589552373 19.7288983690087 4.62738428651355 0.00355342254697437 2
-116.535754075041 32.3051950890571 21.0085724787787 2.33623054999625 0.00337765610792616 2
-120.104905013926 34.1541981855407 26.9930039048195 1.76496917166514 0.00695062423454105 2
-119.063794798963 33.7260550549254 27.4231761496048 0.0763941944693215 0.00714591103204942 2
-114.539467893867 35.0925895860419 32.646088168025 0.280241775023751 0.000327999587105836 2
-117.615113768587 33.667800248228 33.4902565220837 2.85202829805203 0.0099962307924945 2
-114.725393240061 34.2670573534444 40.3525711828843 0.796685798617546 0.00214767400701011 2
-116.582920841826 36.392057627067 44.3609994959552 1.98726598180365 0.00306526408409149 2
-117.755226177350 32.4798969790339 45.4421640015207 0.978181114594918 0.00421722690450392 2
-120.536421728041 33.9799954464659 49.7055109201465 2.72171356544131 0.0059743870605679 2
-118.101976975007 32.4932700399309 51.8276454785373 4.23360910161864 0.00370962401476595 2
-117.266407955764 32.2619175853208 56.8073477102444 2.34987854382489 0.00456865980411164 2
-120.701289646095 34.6522057257593 64.967130609788 3.40651338320458 0.00197195384540261 2
-114.025047607254 33.6175598796457 66.256579375593 2.96559701281367 0.00433429807732774 2
-115.751659134962 35.5229386940598 68.5513635028619 4.76131965417881 0.0013022543223648 2
-116.283346784674 35.6570399906486 73.6413805540651 0.56722614102764 0.00601339869530399 2
-116.895060541015 36.9845634864643 82.5083983996883 3.77362666932168 0.000958637408281243 2
-119.545034795860 33.2764102352783 86.2342667172197 4.5711976626073 0.00384627123110234 2
-117.796516529284 32.6903203336522 88.8471311363392 4.32313206035178 0.00370955840858834 2
-116.823851086153 31.6005747200921 90.1062745004892 1.72843775519868 0.00392418781497055 2
-117.657940775948 33.3956079943106 94.1574384404812 2.20265250474913 0.00769238695806788 2
-116.680105438782 32.556347479485 95.4103626818396 4.59836445024703 0.00168687167465319 2
-116.283006616682 35.3217551346868 98.006070376141 2.47122992797522 0.00505676910703865 2
-119.045976168290 36.1183695998043 99.4327429698315 1.15997976127546 0.0019387405057942 2
-115.427557352697 36.7124229380861 103.113152129576 2.77904777404619 0.000320199617025689 2
-115.125491482718 34.1901855537668 111.328020256013 4.18773625292815 0.00115971904256097 2
-119.093046164792 33.1615277204663 115.961243519094 1.39310246289242 0.00384630632376643 2
-118.549048480159 36.1727013777941 117.164208782604 0.163229796756059 0.00355342254697437 2
-120.849817902083 34.666891756095 117.249772481155 0.462381706922315 0.00329947858197301 2
-120.382615570119 34.4778272679076 118.731009825366 4.91100333222421 0.00296769294209406 2
-116.693813060271 35.7547310238704 123.844437760301 1.86252326401882 0.00470537357036529 2
-114.372886418598 34.3513971652836 129.786642216379 1.34399110246450 0.000825868777371031 2
-116.876723630121 36.5080552296713 130.099933534628 0.622757967724465 0.00322141193577716 2
-118.606905342825 36.5664807183668 131.332826822763 2.78294261122355 0.00273335175971171 2
-119.249527332000 33.2811486458406 135.010810047621 4.45515300238039 0.00402189232431491 2
-115.592551840004 34.9997422832996 136.417686387897 2.34984450439224 0.00558378011695768 2
-116.787764566392 31.5059985022992 139.41547875409 4.01548037419561 0.0039243176230235 2
-120.719211345538 34.1743307078257 145.758501938311 1.68206503798720 0.00447101784413296 2
-116.049898210494 36.20712277852 146.063092478784 4.57122611235827 0.000322150334724986 2
-113.978802246833 33.8741726923734 149.140140775125 0.426285637915134 0.00365107095096849 2
-118.572797048511 36.6364406272769 151.127549623372 4.29260808454128 0.00369004528509785 2
-118.490798081318 36.4635597694665 151.361059047515 1.53195971584646 0.00386573047704181 2
-117.032413538080 32.2505789488554 151.767697993200 4.86290586859686 0.00507620942357933 2
-116.477312993724 35.9689003793523 152.375106161926 0.083672128280159 0.00324100054299629 2
-116.001783541311 35.4572481963784 156.924473209772 3.16339564154623 0.0016302551026863 2
-117.013129595388 31.87179919146 159.934758697404 1.81640824611532 0.00425616815369119 2
-115.189390699333 33.8211272917688 161.281162690371 3.08343051639386 0.00199148497606354 2
-117.217432148289 36.6466170052066 161.770746489987 2.36181401823415 0.00433431629133767 2
-117.220785542345 31.6201861985028 167.493258839939 3.84800604170887 0.00579856137165759 2
-116.752319383156 32.2414146531373 172.826984626008 2.81088475225260 0.0042366376385846 2
-115.829398082849 37.007057986781 176.496403418481 4.08101969267009 0.000478350867271116 2
-115.287388627930 33.9159086028114 177.093723294558 3.42033361990470 0.00132762933447443 2
-118.071947407024 32.6443747701123 178.346857330529 0.0809350962750614 0.00353388996292127 2
-118.340421231510 36.4741857402027 179.470430318499 1.31611473642988 0.00499809110391411 2
-116.633687323378 36.3918189387769 182.547706138575 2.57700550508453 0.00386577323048913 2
-115.522365800664 35.075375880301 183.337809112389 3.47614579161163 0.00392442907531252 2
-118.403744584182 36.0046613819897 187.887883636635 1.62604441955918 0.00388523611680368 2
-118.654930678103 36.9711799191311 189.047231038334 1.91542202909477 0.00464666635488553 2
-114.916264289245 33.9662165082991 195.084504957311 3.28838293037843 0.00149359119633337 2
-118.047925571352 32.6042480485514 198.813576758374 1.60654824835947 0.00353388996292127 2
-118.594708955614 36.9725277313963 202.038050303934 4.02889920836315 0.0052715129828086 2
-119.633939622715 36.3055181615055 207.005379718961 3.13450330534251 0.00919572017339967 2
-118.096275984216 35.1625351421535 207.045067203231 1.50928023360902 0.00751687104577092 2
-120.651388543192 35.2113250762224 213.992916858289 3.78050953134662 0.00767300061560331 2
-120.062367523182 33.7103708114475 218.409707218874 2.71329944872996 0.00566192202349549 2
-116.109307676228 36.4204895377159 223.062957213959 4.57039458093932 0.000644289428633646 2
-119.250345337391 33.2729999449104 227.672054940835 2.00527187010739 0.00402189232431491 2
-120.343483759090 34.4178148861974 228.036355898483 3.71425079317996 0.00296769294209406 2
-116.38354192907 35.9808412766084 228.283525611274 2.00948278937722 0.00259662103703225 2
-118.314272093447 33.3013521263376 229.544405163033 1.34807024470065 0.00568151966436051 2
-116.273049050802 35.1794776402414 230.067374588223 3.7704706025077 0.00851240509613032 2
-114.479336918099 34.0505927758291 233.282636166317 2.83581166454824 0.000663811829233904 2
-114.953239915334 35.7692839127034 236.747409811942 4.50060672982363 0.000812191741561993 2
-114.524685611716 34.3156317034736 237.779162409715 2.30088735118043 0.0013217702489441 2
-119.327054548357 37.0245847303420 242.109221060295 2.55852898632875 0.00622820747234257 2
-115.836378245195 35.4705674029887 242.333697918802 2.17902614657069 0.00146626608235457 2
-119.194789091498 36.8863203294575 243.568185561569 1.77076218521688 0.00400245156706821 2
-114.643979367847 34.4960180122405 250.513589442009 0.319411091355141 0.0013198250549624 2
-114.372083266871 34.800910898298 250.984778855229 1.28619546621339 0.000656013798260209 2
-115.400879450934 35.5251032141969 251.615559494589 0.620509045163635 0.000976203597580438 2
-118.603842169885 36.2379755217582 252.458493564045 3.68133639403386 0.00322150334724986 2
-114.370684861252 34.3252816721797 253.952676544432 0.563895859394688 0.000825868777371031 2
-114.006943091284 34.5029369750991 256.953558421228 3.71424958650023 0.000493968954370186 2
-114.130228595808 35.6219701623544 265.710246673087 1.08981763775228 0.000162634369762417 2
-115.268972824607 34.2847520539537 271.3662532866 2.9544988127891 0.00132372641093463 2
-114.665659181681 33.6374136071652 275.302151338663 3.13978476620978 0.00166540191095926 2
-115.551557944668 35.8308468125761 277.989347213181 1.22115789831150 0.00162244880717869 2
-115.046691227192 35.1722935143858 278.271462292178 3.16227777551394 0.000327996646510138 2
-114.549717116589 34.0238454271108 278.68964500702 4.84325604338665 0.000995717707281633 2
-120.428899401147 33.6879008874297 279.147719935281 4.86479398469673 0.00566195745151535 2
-115.805949835340 35.2726844448596 279.978784357430 4.16944283485645 0.00130810617127075 2
-120.458773179399 34.5555008046329 286.335737144109 0.98735699543031 0.00478333720332341 2
-114.530109988339 35.3852864267305 289.617223325418 1.14031468257308 0.000490050117978761 2
-115.450891629839 36.7812176704407 291.786272940226 4.45412557509262 0.000320199617025689 2
-120.684402769711 34.1701401339844 293.308939021779 4.25873499390436 0.00495914664016533 2
-118.214646296855 32.5918595090508 302.510121272178 3.02472445468884 0.00388521228282684 2
